,unified_id,ident,gps_code,latitude_deg,longitude_deg,timezone
42237,KS75,KS75,S75,44.0915985107,-116.901000977,America/Boise
42238,KS78,KS78,KS78,43.84989929199219,-116.54299926757812,America/Boise
42239,KS83,KS83,KS83,47.547277,-116.188745,America/Los_Angeles
42240,KS84,KS84,KS84,46.03879928588867,-116.33200073242188,America/Los_Angeles
42241,KS85,KS85,KS85,48.15330123901367,-104.50399780273438,America/Denver
42242,KS87,KS87,KS87,44.20679855,-116.961998,America/Boise
42243,KS94,KS94,S94,46.8587,-117.414001,America/Los_Angeles
42244,KS95,KS95,KS95,46.046902,-118.417,America/Los_Angeles
42245,KS97,KS97,KS97,48.1049,-119.721001,America/Los_Angeles
42246,KSAA,KSAA,KSAA,41.444901,-106.823997,America/Denver
42247,KSAC,KSAC,KSAC,38.5125007629,-121.492996216,America/Los_Angeles
42248,KSAD,KSAD,KSAD,32.85480118,-109.6350021,America/Phoenix
42249,KSAF,KSAF,KSAF,35.6171,-106.088997,America/Denver
42250,KSAN,KSAN,KSAN,32.733601,-117.190002,America/Los_Angeles
42251,KSAR,KSAR,KSAR,38.148899,-89.6987,America/Chicago
42252,KSAS,KSAS,KSAS,33.2414016724,-115.952003479,America/Los_Angeles
42253,KSAT,KSAT,KSAT,29.533701,-98.469803,America/Chicago
42254,KSAV,KSAV,KSAV,32.126591,-81.19998,America/New_York
42255,KSAW,KSAW,KSAW,46.351498,-87.395884,America/Detroit
42256,KSAZ,KSAZ,KSAZ,46.380901,-94.806602,America/Chicago
42257,KSBA,KSBA,KSBA,34.426201,-119.839996,America/Los_Angeles
42258,KSBD,KSBD,KSBD,34.096717,-117.236596,America/Los_Angeles
42259,KSBM,KSBM,KSBM,43.76959991,-87.85140228,America/Chicago
42260,KSBN,KSBN,KSBN,41.708304,-86.316922,America/Indiana/Indianapolis
42261,KSBO,KSBO,KSBO,32.6091,-82.369904,America/New_York
42262,KSBP,KSBP,KSBP,35.2368011475,-120.641998291,America/Los_Angeles
42263,KSBS,KSBS,KSBS,40.5163002,-106.8659973,America/Denver
42264,KSBU,KSBU,KSBU,43.595299,-94.092796,America/Chicago
42265,KSBX,KSBX,KSBX,48.5406990051,-111.871002197,America/Denver
42266,KSBY,KSBY,KSBY,38.34049987792969,-75.51029968261719,America/New_York
42267,KSCB,KSCB,KSCB,41.610298,-96.629898,America/Chicago
42268,KSCD,KSCD,KSCD,33.171799,-86.305496,America/Chicago
42269,KSCH,KSCH,KSCH,42.852500915527,-73.928901672363,America/New_York
42270,KSCK,KSCK,KSCK,37.893279,-121.238079,America/Los_Angeles
42271,KSCX,KSCX,KSCX,36.455505,-84.586008,America/New_York
42272,KSDA,KSDA,KSDA,40.7515983581543,-95.4136962890625,America/Chicago
42273,KSDC,KSDC,KSDC,43.234573,-77.119403,America/New_York
42274,KSDF,KSDF,KSDF,38.1706,-85.735076,America/Kentucky/Louisville
42275,KSDL,KSDL,KSDL,33.622898101807,-111.91100311279,America/Phoenix
42276,KSDM,KSDM,KSDM,32.572639,-116.980019,America/Los_Angeles
42277,KSDY,KSDY,KSDY,47.705141,-104.194422,America/Denver
42278,KSEA,KSEA,KSEA,47.447943,-122.310276,America/Los_Angeles
42279,KSEE,KSEE,KSEE,32.826198577881,-116.97200012207,America/Los_Angeles
42280,KSEF,KSEF,KSEF,27.45639992,-81.3423996,America/New_York
42281,KSEG,KSEG,KSEG,40.820598602295,-76.863899230957,America/New_York
42282,KSEM,KSEM,KSEM,32.343898773193,-86.987800598145,America/Chicago
42283,KSEP,KSEP,KSEP,32.215302,-98.177696,America/Chicago
42284,KSEQ,KSEQ,KSEQ,29.564499,-97.902517,America/Chicago
42285,KSER,KSER,KSER,38.923599243164,-85.907402038574,America/Indiana/Indianapolis
42286,KSET,KSET,KSET,38.929699,-90.43,America/Chicago
42287,KSEZ,KSEZ,KSEZ,34.848598480225,-111.78800201416,America/Phoenix
42288,KSFB,KSFB,KSFB,28.774277,-81.234626,America/New_York
42289,KSFF,KSFF,KSFF,47.682899,-117.321925,America/Los_Angeles
42290,KSFM,KSFM,KSFM,43.393901824951,-70.708000183105,America/New_York
42291,KSFO,KSFO,KSFO,37.619806,-122.374821,America/Los_Angeles
42292,KSFQ,KSFQ,KSFQ,36.6824,-76.601898,America/New_York
42293,KSFY,KSFY,KSFY,42.045799,-90.107903,America/Chicago
42294,KSFZ,KSFZ,KSFZ,41.9207992554,-71.49140167239999,America/New_York
42295,KSGF,KSGF,KSGF,37.245047,-93.388596,America/Chicago
42296,KSGH,KSGH,KSGH,39.840301513672,-83.840202331543,America/New_York
42297,KSGJ,KSGJ,KSGJ,29.9592,-81.339798,America/New_York
42298,KSGR,KSGR,KSGR,29.622299194336,-95.65650177002,America/Chicago
42299,KSGS,KSGS,KSGS,44.857101,-93.032898,America/Chicago
42300,KSGT,KSGT,KSGT,34.599499,-91.574997,America/Chicago
42301,KSGU,KSGU,KSGU,37.036389,-113.510306,America/Denver
42302,KSHD,KSHD,KSHD,38.263802,-78.8964,America/New_York
42303,KSHL,KSHL,KSHL,43.208401,-95.833396,America/Chicago
42304,KSHN,KSHN,KSHN,47.233600616455,-123.14800262451,America/Los_Angeles
42305,KSHR,KSHR,KSHR,44.76919937133789,-106.9800033569336,America/Denver
42306,KSHV,KSHV,KSHV,32.446602,-93.8256,America/Chicago
42307,KSIF,KSIF,KSIF,36.437199,-79.850998,America/New_York
42308,KSIK,KSIK,KSIK,36.898899078369,-89.561798095703,America/Chicago
42309,KSIV,KSIV,KSIV,39.1147,-87.448303,America/Indiana/Indianapolis
42310,KSIY,KSIY,KSIY,41.781399,-122.468002,America/Los_Angeles
42311,KSJC,KSJC,KSJC,37.362452,-121.929188,America/Los_Angeles
42312,KSJN,KSJN,KSJN,34.51860046,-109.3789978,America/Phoenix
42313,KSJT,KSJT,KSJT,31.35770034790039,-100.49600219726562,America/Chicago
42314,KSJX,KSJX,KSJX,45.692299,-85.566597,America/Detroit
42315,KSKA,KSKA,KSKA,47.615101,-117.655998,America/Los_Angeles
42316,KSKF,KSKF,KSKF,29.38419914,-98.58110046,America/Chicago
42317,KSKI,KSKI,KSKI,42.37910079956055,-94.97969818115234,America/Chicago
42318,KSKX,KSKX,KSKX,36.452494,-105.67749,America/Denver
42319,KSLB,KSLB,KSLB,42.5973014832,-95.2406997681,America/Chicago
42320,KSLC,KSLC,KSLC,40.78886,-111.979866,America/Denver
42321,KSLE,KSLE,KSLE,44.9095,-123.002998,America/Los_Angeles
42322,KSLG,KSLG,KSLG,36.191898,-94.489998,America/Chicago
42323,KSLH,KSLH,KSLH,45.653702,-84.519302,America/Detroit
42324,KSLI,KSLI,KSLI,33.790864,-118.050342,America/Los_Angeles
42325,KSLJ,KSLJ,KSLJ,31.1738,-89.1912,America/Chicago
42326,KSLK,KSLK,KSLK,44.38691,-74.204629,America/New_York
42327,KSLN,KSLN,KSLN,38.79100036621094,-97.6521987915039,America/Chicago
42328,KSLO,KSLO,KSLO,38.642899,-88.964203,America/Chicago
42329,KSLR,KSLR,KSLR,33.159801483154,-95.621101379395,America/Chicago
42330,KSMD,KSMD,KSMD,41.14339828,-85.15280151,America/Indiana/Indianapolis
42331,KSME,KSME,KSME,37.0533981323,-84.6158981323,America/New_York
42332,KSMF,KSMF,KSMF,38.6954,-121.591003,America/Los_Angeles
42333,KSMN,KSMN,KSMN,45.122233,-113.88196,America/Boise
42334,KSMO,KSMO,KSMO,34.0158,-118.450996,America/Los_Angeles
42335,KSMQ,KSMQ,KSMQ,40.6259994506836,-74.67019653320312,America/New_York
42336,KSMS,KSMS,KSMS,33.994998931885,-80.361297607422,America/New_York
42337,KSMX,KSMX,KSMX,34.898899,-120.457001,America/Los_Angeles
42338,KSNA,KSNA,KSNA,33.675063,-117.869281,America/Los_Angeles
42339,KSNC,KSNC,KSNC,41.384177,-72.506011,America/New_York
42340,KSNH,KSNH,KSNH,35.1703987121582,-88.21589660644531,America/Chicago
42341,KSNK,KSNK,KSNK,32.690212,-100.948918,America/Chicago
42342,KSNL,KSNL,KSNL,35.357898712158,-96.942802429199,America/Chicago
42343,KSNS,KSNS,KSNS,36.662799835205,-121.60600280762,America/Los_Angeles
42344,KSNY,KSNY,KSNY,41.101299,-102.985001,America/Denver
42345,KSOA,KSOA,KSOA,30.585699081421,-100.6490020752,America/Chicago
42346,KSOP,KSOP,KSOP,35.237184,-79.389381,America/New_York
42347,KSOW,KSOW,KSOW,34.264062,-110.007091,America/Phoenix
42348,KSPA,KSPA,KSPA,34.915699005127,-81.956497192383,America/New_York
42349,KSPB,KSPB,KSPB,45.771,-122.862,America/Los_Angeles
42350,KSPF,KSPF,KSPF,44.48030090332,-103.78299713135,America/Denver
42351,KSPG,KSPG,KSPG,27.7651,-82.626999,America/New_York
42352,KSPH,KSPH,KSPH,32.9833984375,-93.4092025756836,America/Chicago
42353,KSPI,KSPI,KSPI,39.844101,-89.677902,America/Chicago
42354,KSPK,KSPK,KSPK,40.145027,-111.667694,America/Denver
42355,KSPS,KSPS,KSPS,33.9888,-98.491898,America/Chicago
42356,KSPW,KSPW,KSPW,43.165500640869,-95.202796936035,America/Chicago
42357,KSPZ,KSPZ,KSPZ,39.40299987792969,-119.2509994506836,America/Los_Angeles
42358,KSQI,KSQI,KSQI,41.742175,-89.673629,America/Chicago
42359,KSQL,KSQL,KSQL,37.51313,-122.250838,America/Los_Angeles
42360,KSRB,KSRB,KSRB,36.055901,-85.530701,America/Chicago
42361,KSRC,KSRC,KSRC,35.210602,-91.737503,America/Chicago
42362,KSRE,KSRE,KSRE,35.2747,-96.675201,America/Chicago
42363,KSRQ,KSRQ,KSRQ,27.394631,-82.554359,America/New_York
42364,KSRR,KSRR,KSRR,33.462799,-105.535004,America/Denver
42365,KSSC,KSSC,KSSC,33.972698,-80.470596,America/New_York
42366,KSSF,KSSF,KSSF,29.336999893188,-98.471099853516,America/Chicago
42367,KSSI,KSSI,KSSI,31.1518,-81.391296,America/New_York
42368,KSSQ,KSSQ,KSSQ,45.7314,-91.9207,America/Chicago
42369,KSTC,KSTC,KSTC,45.5466,-94.059898,America/Chicago
42370,KSTE,KSTE,KSTE,44.5452003479,-89.530296325684,America/Chicago
42371,KSTF,KSTF,KSTF,33.43310165,-88.84860229,America/Chicago
42372,KSTJ,KSTJ,KSTJ,39.771900177002,-94.909698486328,America/Chicago
42373,KSTK,KSTK,KSTK,40.613497,-103.263833,America/Denver
42374,KSTL,KSTL,KSTL,38.748697,-90.370003,America/Chicago
42375,KSTP,KSTP,KSTP,44.93479,-93.060036,America/Chicago
42376,KSTS,KSTS,KSTS,38.50899887,-122.8130035,America/Los_Angeles
42377,KSUA,KSUA,KSUA,27.18169975,-80.22109985,America/New_York
42378,KSUD,KSUD,KSUD,35.789600372314,-96.655700683594,America/Chicago
42379,KSUE,KSUE,KSUE,44.84370041,-87.42150116,America/Chicago
42380,KSUN,KSUN,KSUN,43.50439835,-114.2959976,America/Boise
42381,KSUO,KSUO,KSUO,43.2585,-100.85952,America/Chicago
42382,KSUS,KSUS,KSUS,38.662102,-90.652,America/Chicago
42383,KSUT,KSUT,KSUT,33.929298,-78.074997,America/New_York
42384,KSUU,KSUU,KSUU,38.262699,-121.927002,America/Los_Angeles
42385,KSUW,KSUW,KSUW,46.688612,-92.095041,America/Chicago
42386,KSUX,KSUX,KSUX,42.397605,-96.382237,America/Chicago
42387,KSUZ,KSUZ,KSUZ,34.590599,-92.479401,America/Chicago
42388,KSVC,KSVC,KSVC,32.636701,-108.154736,America/Denver
42389,KSVE,KSVE,KSVE,40.375702,-120.572998,America/Los_Angeles
42390,KSVH,KSVH,KSVH,35.765301,-80.953903,America/New_York
42391,KSVN,KSVN,KSVN,32.00999832,-81.14569855,America/New_York
42392,KSWF,KSWF,KSWF,41.50421,-74.108901,America/New_York
42393,KSWI,KSWI,KSWI,33.624199,-96.586098,America/Chicago
42394,KSWO,KSWO,KSWO,36.162132,-97.085581,America/Chicago
42395,KSWT,KSWT,KSWT,40.86470032,-97.10919952,America/Chicago
42396,KSWW,KSWW,KSWW,32.467399597168,-100.46700286865,America/Chicago
42397,KSXK,KSXK,KSXK,42.9858275,-96.1614,America/Chicago
42398,KSXL,KSXL,KSXL,38.231602,-80.870796,America/New_York
42399,KSYF,KSYF,KSYF,39.76110077,-101.7959976,America/Chicago
42400,KSYI,KSYI,KSYI,35.560101,-86.442497,America/Chicago
42401,KSYN,KSYN,KSYN,44.475579,-93.016756,America/Chicago
42402,KSYR,KSYR,KSYR,43.11119842529297,-76.1063003540039,America/New_York
42403,KSYV,KSYV,KSYV,31.558500289917,-83.895698547363,America/New_York
42404,KSZL,KSZL,KSZL,38.730301,-93.547897,America/Chicago
42405,KSZN,KSZN,KSZN,34.06007,-119.915229,America/Los_Angeles
42406,KSZP,KSZP,KSZP,34.34719849,-119.060997,America/Los_Angeles
42407,KSZT,KSZT,KSZT,48.2995,-116.559998,America/Los_Angeles
42408,KSZY,KSZY,KSZY,35.20289993286133,-88.49839782714844,America/Chicago
42409,KT00,KT00,KT00,29.7701,-94.662399,America/Chicago
42410,KT03,KT03,,36.091146,-111.38286,America/Denver
42411,KT05,KT05,,26.560018,-97.43923,America/Chicago
42412,KT12,KT12,KT12,30.645795,-93.913643,America/Chicago
42413,KT15,KT15,KT15,31.3407,-96.851997,America/Chicago
42414,KT16,KT16,KT16,33.69419860839844,-108.8489990234375,America/Denver
42415,KT17,KT17,1TX4,29.272999,-95.886869,America/Chicago
42416,KT19,KT19,KT19,27.88360023498535,-98.60030364990234,America/Chicago
42417,KT20,KT20,,29.52915,-97.464345,America/Chicago
42418,KT23,KT23,T23,32.71900177002,-99.267601013184,America/Chicago
42419,KT24,KT24,KT24,31.23349952697754,-93.98190307617188,America/Chicago
42420,KT30,KT30,KT30,28.8223,-99.109001,America/Chicago
42421,KT31,KT31,,33.2085,-96.7422,America/Chicago
42422,KT35,KT35,KT35,30.8794002532959,-96.97109985351562,America/Chicago
42423,KT36,KT36,KT36,31.145999908447266,-90.16809844970705,America/Chicago
42424,KT39,KT39,KT39,33.582298,-98.618698,America/Chicago
42425,KT41,KT41,KT41,29.6693,-95.064201,America/Chicago
42426,KT42,KT42,,40.2113,-123.297997,America/Los_Angeles
42427,KT45,KT45,KT45,35.361698150634766,-101.36499786376952,America/Chicago
42428,KT47,KT47,KT47,33.535057,-96.649551,America/Chicago
42429,KT50,KT50,KT50,30.931949,-99.808843,America/Chicago
42430,KT51,KT51,T51,30.042873,-95.667238,America/Chicago
42431,KT54,KT54,KT54,29.522609,-95.777127,America/Chicago
42432,KT55,KT55,,34.5667,-102.322998,America/Chicago
42433,KT59,KT59,KT59,35.45109939575195,-100.1999969482422,America/Chicago
42434,KT60,KT60,KT60,33.169828,-100.197308,America/Chicago
42435,KT65,KT65,KTXW,26.177601,-97.973098,America/Chicago
42436,KT67,KT67,KT67,32.930535,-97.412328,America/Chicago
42437,KT69,KT69,,28.0392,-97.542397,America/Chicago
42438,KT74,KT74,KT74,30.572599,-97.443199,America/Chicago
42439,KT78,KT78,KT78,30.077801,-94.698601,America/Chicago
42440,KT82,KT82,KT82,30.2432,-98.909203,America/Chicago
42441,KT85,KT85,,29.3132,-97.138397,America/Chicago
42442,KT88,KT88,,32.468399,-100.920998,America/Chicago
42443,KT90,KT90,,29.819461,-94.431067,America/Chicago
42444,KT92,KT92,KT92,30.732201,-99.184303,America/Chicago
42445,KT93,KT93,KT93,36.440799713134766,-100.1240005493164,America/Chicago
42446,KTAD,KTAD,KTAD,37.2593994141,-104.341003418,America/Denver
42447,KTAN,KTAN,KTAN,41.874401,-71.016602,America/New_York
42448,KTAZ,KTAZ,KTAZ,39.534199,-89.327797,America/Chicago
42449,KTB,KTB,KTB,55.682762,-132.532883,America/Sitka
42450,KTBN,KTBN,KTBN,37.7416,-92.140701,America/Chicago
42451,KTBR,KTBR,KTBR,32.4827003479,-81.73690032959999,America/New_York
42452,KTC,KTC,,8.132858,-5.06487,Africa/Abidjan
42453,KTCC,KTCC,KTCC,35.182800293,-103.602996826,America/Denver
42454,KTCL,KTCL,KTCL,33.2206,-87.611397,America/Chicago
42455,KTCM,KTCM,KTCM,47.137699,-122.475998,America/Los_Angeles
42456,KTCS,KTCS,KTCS,33.2369,-107.272003,America/Denver
42457,KTCY,KTCY,KTCY,37.68899917602539,-121.44200134277344,America/Los_Angeles
42458,KTDF,KTDF,KTDF,36.284901,-78.9842,America/New_York
42459,KTDO,KTDO,KTDO,46.4771995544,-122.805999756,America/Los_Angeles
42460,KTDW,KTDW,KTDW,35.1698989868,-101.825996399,America/Chicago
42461,KTDZ,KTDZ,KTDZ,41.56489944,-83.4822998,America/New_York
42462,KTEB,KTEB,KTEB,40.850101,-74.060799,America/New_York
42463,KTEL,KTEL,KTEL,38.0177,-86.690903,America/Indiana/Tell_City
42464,KTEW,KTEW,KTEW,42.5658,-84.423203,America/Detroit
42465,KTEX,KTEX,KTEX,37.9538,-107.907997,America/Denver
42466,KTFP,KTFP,KTFP,27.913,-97.211502,America/Chicago
42467,KTGC,KTGC,KTGC,35.932499,-88.8489,America/Chicago
42468,KTGI,KTGI,KTGI,37.8251,-75.997803,America/New_York
42469,KTHA,KTHA,KTHA,35.3801,-86.246399,America/Chicago
42470,KTHM,KTHM,KTHM,47.573501586914,-115.28099822998,America/Denver
42471,KTHV,KTHV,KTHV,39.917,-76.873001,America/New_York
42472,KTIF,KTIF,KTIF,41.962682,-100.57038,America/Chicago
42473,KTIK,KTIK,KTIK,35.4147,-97.386597,America/Chicago
42474,KTIP,KTIP,KTIP,40.293598,-88.142403,America/Chicago
42475,KTIW,KTIW,KTIW,47.267407,-122.577295,America/Los_Angeles
42476,KTIX,KTIX,KTIX,28.514799118042,-80.799201965332,America/New_York
42477,KTKC,KTKC,KTKC,44.2491,-95.6073,America/Chicago
42478,KTKI,KTKI,KTKI,33.177898,-96.5905,America/Chicago
42479,KTKO,KTKO,KTKO,39.804953,-98.220606,America/Chicago
42480,KTKV,KTKV,KTKV,45.469101,-89.805702,America/Chicago
42481,KTKX,KTKX,KTKX,36.2258987427,-90.0365982056,America/Chicago
42482,KTLH,KTLH,KTLH,30.401209,-84.35433,America/New_York
42483,KTLR,KTLR,KTLR,36.15629959,-119.3259964,America/Los_Angeles
42484,KTMA,KTMA,KTMA,31.4290008545,-83.4885025024,America/New_York
42485,KTMB,KTMB,KTMB,25.6479,-80.4328,America/New_York
42486,KTME,KTME,KTME,29.807199,-95.897903,America/Chicago
42487,KTMK,KTMK,KTMK,45.4182014465,-123.814002991,America/Los_Angeles
42488,KTNP,KTNP,KTNP,34.133901,-115.947347,America/Los_Angeles
42489,KTNT,KTNT,KTNT,25.861788,-80.89701,America/New_York
42490,KTNU,KTNU,KTNU,41.6744,-93.021698,America/Chicago
42491,KTNX,KTNX,KTNX,37.7988014221,-116.78099823,America/Los_Angeles
42492,KTOA,KTOA,KTOA,33.803398132324,-118.33999633789,America/Los_Angeles
42493,KTOB,KTOB,KTOB,44.018002,-92.831497,America/Chicago
42494,KTOC,KTOC,KTOC,34.5938,-83.295799,America/New_York
42495,KTOI,KTOI,KTOI,31.860399,-86.012101,America/Chicago
42496,KTOL,KTOL,KTOL,41.5868,-83.8078,America/New_York
42497,KTOP,KTOP,KTOP,39.069899,-95.622606,America/Chicago
42498,KTOR,KTOR,KTOR,42.0644989,-104.1529999,America/Denver
42499,KTPA,KTPA,KTPA,27.9755,-82.533203,America/New_York
42500,KTPF,KTPF,KTPF,27.915599822998,-82.44930267334,America/New_York
42501,KTPH,KTPH,KTPH,38.06019974,-117.086998,America/Los_Angeles
42502,KTPL,KTPL,KTPL,31.1525,-97.407799,America/Chicago
42503,KTQE,KTQE,KTQE,41.76350021362305,-96.17790222167967,America/Chicago
42504,KTQH,KTQH,KTQH,35.928902,-95.004501,America/Chicago
42505,KTQK,KTQK,KTQK,38.47430038452149,-100.88500213623048,America/Chicago
42506,KTRI,KTRI,KTRI,36.475201,-82.407401,America/New_York
42507,KTRK,KTRK,KTRK,39.318628,-120.140562,America/Los_Angeles
42508,KTRL,KTRL,KTRL,32.709202,-96.267403,America/Chicago
42509,KTRM,KTRM,KTRM,33.62670135498,-116.16000366211,America/Los_Angeles
42510,KTRX,KTRX,KTRX,40.0835,-93.590599,America/Chicago
42511,KTSO,KTSO,KTSO,40.561901,-81.077499,America/New_York
42512,KTSP,KTSP,KTSP,35.134998321533,-118.43900299072,America/Los_Angeles
42513,KTTA,KTTA,KTTA,35.583698,-79.1008,America/New_York
42514,KTTD,KTTD,KTTD,45.54940032959,-122.40100097656,America/Los_Angeles
42515,KTTF,KTTF,KTTF,41.939899,-83.4347,America/Detroit
42516,KTTN,KTTN,KTTN,40.276699,-74.813499,America/New_York
42517,KTTS,KTTS,KTTS,28.615,-80.694504,America/New_York
42518,KTUL,KTUL,KTUL,36.197084,-95.886225,America/Chicago
42519,KTUP,KTUP,KTUP,34.26810073852539,-88.7698974609375,America/Chicago
42520,KTUS,KTUS,KTUS,32.115004,-110.938053,America/Phoenix
42521,KTVB,KTVB,KTVB,37.13240051269531,-92.08399963378906,America/Chicago
42522,KTVC,KTVC,KTVC,44.741402,-85.582199,America/Detroit
42523,KTVF,KTVF,KTVF,48.065701,-96.184998,America/Chicago
42524,KTVI,KTVI,KTVI,30.901599884033,-83.881301879883,America/New_York
42525,KTVK,KTVK,KTVK,40.683899,-92.901001,America/Chicago
42526,KTVL,KTVL,KTVL,38.89390182495117,-119.99500274658205,America/Los_Angeles
42527,KTVR,KTVR,KTVR,32.351601,-91.027702,America/Chicago
42528,KTVY,KTVY,KTVY,40.612301,-112.350998,America/Denver
42529,KTWF,KTWF,KTWF,42.4818,-114.487999,America/Boise
42530,KTWM,KTWM,KTWM,47.04919815,-91.74510193,America/Chicago
42531,KTWT,KTWT,KTWT,37.540798,-87.951797,America/Chicago
42532,KTXK,KTXK,KTXK,33.453701,-93.990997,America/Chicago
42533,KTYL,KTYL,KTYL,34.45280075,-110.1149979,America/Phoenix
42534,KTYQ,KTYQ,KTYQ,40.030701,-86.251404,America/Indiana/Indianapolis
42535,KTYR,KTYR,KTYR,32.35409927368164,-95.40239715576172,America/Chicago
42536,KTYS,KTYS,KTYS,35.811001,-83.994003,America/New_York
42537,KTZR,KTZR,KTZR,39.901199,-83.136902,America/New_York
42538,KTZT,KTZT,KTZT,41.87879943847656,-92.28459930419922,America/Chicago
42539,KTZV,KTZV,KTZV,36.729,-85.652397,America/Chicago
42540,KU00,KU00,KU00,44.67380142211914,-113.35299682617188,America/Boise
42541,KU01,KU01,KU01,42.79729843139648,-112.8249969482422,America/Boise
42542,KU02,KU02,KU02,43.209233,-112.34956,America/Boise
42543,KU03,KU03,KU03,42.59159851074219,-114.7969970703125,America/Boise
42544,KU05,KU05,KU05,46.31940078735352,-113.30500030517578,America/Denver
42545,KU06,KU06,KU06,42.04579925537109,-110.96600341796876,America/Denver
42546,KU07,KU07,KU07,37.547827,-110.712898,America/Denver
42547,KU08,KU08,KU08,36.56800079345703,-114.44300079345705,America/Los_Angeles
42548,KU09,KU09,,48.480532,-108.767331,America/Denver
42549,KU10,KU10,KU10,42.10689926147461,-111.91300201416016,America/Boise
42550,KU12,KU12,KU12,43.94570159912109,-111.68399810791016,America/Boise
42551,KU13,KU13,KU13,38.251656,-112.223332,America/Denver
42552,KU14,KU14,KU14,39.73681,-111.870063,America/Denver
42553,KU25,KU25,KDUB,43.5483016968,-109.690002441,America/Denver
42554,KU30,KU30,KU30,36.02050018310547,-114.33499908447266,America/Phoenix
42555,KU34,KU34,KU34,38.9613990784,-110.226997375,America/Denver
42556,KU36,KU36,,42.921001,-112.880997,America/Boise
42557,KU42,KU42,KSVR,40.619499,-111.992996,America/Denver
42558,KU52,KU52,KU52,38.230701,-112.675003,America/Denver
42559,KU55,KU55,U55,37.84519958,-112.3919983,America/Denver
42560,KU56,KU56,KU56,43.642039,-111.929526,America/Boise
42561,KU58,KU58,KU58,42.423905,-112.10957,America/Boise
42562,KU62,KU62,KU62,43.90409851,-113.6009979,America/Boise
42563,KU63,KU63,KU63,44.41550064086914,-115.31700134277344,America/Boise
42564,KU68,KU68,,44.912021,-108.443498,America/Denver
42565,KU69,KU69,KU69,40.191898,-110.380997,America/Denver
42566,KU70,KU70,KU70,44.4938011169,-116.01599884,America/Boise
42567,KU76,KU76,KU76,43.13130188,-115.7300034,America/Boise
42568,KU78,KU78,KU78,42.6416015625,-111.58000183105467,America/Boise
42569,KU79,KU79,KU79,45.373253,-115.198157,America/Boise
42570,KU81,KU81,KU81,45.294834,-114.945573,America/Boise
42571,KU82,KU82,,44.750286,-116.445145,America/Boise
42572,KU89,KU89,,42.943776,-115.330193,America/Boise
42573,KU96,KU96,KU96,37.435169,-110.564373,America/Denver
42574,KUAO,KUAO,KUAO,45.247100830078125,-122.7699966430664,America/Los_Angeles
42575,KUBE,KUBE,KUBE,45.505969,-91.98012,America/Chicago
42576,KUBS,KUBS,KUBS,33.4654006958,-88.3803024292,America/Chicago
42577,KUBX,KUBX,KUBX,38.06880187988281,-91.42890167236328,America/Chicago
42578,KUCP,KUCP,KUCP,41.02529907,-80.41339874,America/New_York
42579,KUCY,KUCY,KUCY,36.38180161,-88.98539734,America/Chicago
42580,KUDD,KUDD,KUDD,33.748492,-116.275027,America/Los_Angeles
42581,KUDG,KUDG,KUDG,34.449401,-79.890098,America/New_York
42582,KUES,KUES,KUES,43.041000366211,-88.237098693848,America/Chicago
42583,KUGN,KUGN,KUGN,42.422199249268,-87.867897033691,America/Chicago
42584,KUIL,KUIL,KUIL,47.936599731445,-124.56300354004,America/Los_Angeles
42585,KUIN,KUIN,KUIN,39.942699,-91.194603,America/Chicago
42586,KUKF,KUKF,KUKF,36.2228012085,-81.09829711910001,America/New_York
42587,KUKI,KUKI,KUKI,39.125999,-123.200996,America/Los_Angeles
42588,KUKL,KUKL,KUKL,38.302502,-95.724998,America/Chicago
42589,KUKT,KUKT,KUKT,40.4352,-75.381897,America/New_York
42590,KULM,KULM,KULM,44.319599151611,-94.502296447754,America/Chicago
42591,KULS,KULS,KULS,37.604,-101.374001,America/Chicago
42592,KUMP,KUMP,KUMP,39.9352,-86.044998,America/Indiana/Indianapolis
42593,KUNI,KUNI,KUNI,39.211839,-82.22949,America/New_York
42594,KUNO,KUNO,KUNO,36.878399,-91.902702,America/Chicago
42595,KUNU,KUNU,KUNU,43.42660141,-88.70320129,America/Chicago
42596,KUNV,KUNV,KUNV,40.849374,-77.84852,America/New_York
42597,KUOS,KUOS,KUOS,35.204754,-85.899052,America/Chicago
42598,KUOX,KUOX,KUOX,34.384300231934,-89.536796569824,America/Chicago
