corridor,month,density_pct,seasonality_index,cluster_label
North Florida -> Chicago,Jan,8.42,1.0104,winter-spring-peak
North Florida -> Chicago,Jul,4.76,0.5712,winter-spring-peak
North Florida -> Chicago,Jun,5.86,0.7032,winter-spring-peak
North Florida -> Chicago,Mar,13.92,1.6704,winter-spring-peak
North Florida -> Chicago,May,6.96,0.8352,winter-spring-peak
North Florida -> Chicago,Nov,15.75,1.89,winter-spring-peak
North Florida -> Chicago,Oct,5.86,0.7032,winter-spring-peak
North Florida -> Chicago,Sep,4.4,0.528,winter-spring-peak
North Florida -> Dallas,Apr,11.35,1.362,winter-spring-peak
North Florida -> Dallas,Aug,0.71,0.0852,winter-spring-peak
North Florida -> Dallas,Dec,11.52,1.3824,winter-spring-peak
North Florida -> Dallas,Feb,11.17,1.3404,winter-spring-peak
North Florida -> Dallas,Jan,13.65,1.638,winter-spring-peak
North Florida -> Dallas,Jul,1.06,0.1272,winter-spring-peak
North Florida -> Dallas,Jun,2.84,0.3408,winter-spring-peak
North Florida -> Dallas,Mar,17.02,2.0424,winter-spring-peak
North Florida -> Dallas,May,11.17,1.3404,winter-spring-peak
North Florida -> Dallas,Nov,9.57,1.1484,winter-spring-peak
North Florida -> Dallas,Oct,5.85,0.702,winter-spring-peak
North Florida -> Dallas,Sep,4.08,0.4896,winter-spring-peak
North Florida -> Houston,Apr,10.34,1.2408,winter-spring-peak
North Florida -> Houston,Aug,0.0,0.0,winter-spring-peak
North Florida -> Houston,Dec,8.62,1.0344,winter-spring-peak
North Florida -> Houston,Feb,12.07,1.4484,winter-spring-peak
North Florida -> Houston,Jan,18.97,2.2764,winter-spring-peak
North Florida -> Houston,Jul,0.0,0.0,winter-spring-peak
North Florida -> Houston,Jun,5.17,0.6204,winter-spring-peak
North Florida -> Houston,Mar,24.14,2.8968,winter-spring-peak
North Florida -> Houston,May,5.17,0.6204,winter-spring-peak
North Florida -> Houston,Nov,8.62,1.0344,winter-spring-peak
North Florida -> Houston,Oct,1.72,0.2064,winter-spring-peak
North Florida -> Houston,Sep,5.17,0.6204,winter-spring-peak
North Florida -> Phoenix Valley,Apr,12.08,1.4496,winter-spring-peak
North Florida -> Phoenix Valley,Aug,4.21,0.5052,winter-spring-peak
North Florida -> Phoenix Valley,Dec,8.43,1.0116,winter-spring-peak
North Florida -> Phoenix Valley,Feb,15.45,1.854,winter-spring-peak
North Florida -> Phoenix Valley,Jan,9.55,1.146,winter-spring-peak
North Florida -> Phoenix Valley,Jul,3.65,0.438,winter-spring-peak
North Florida -> Phoenix Valley,Jun,4.78,0.5736,winter-spring-peak
North Florida -> Phoenix Valley,Mar,10.39,1.2468,winter-spring-peak
North Florida -> Phoenix Valley,May,7.02,0.8424,winter-spring-peak
North Florida -> Phoenix Valley,Nov,8.71,1.0452,winter-spring-peak
North Florida -> Phoenix Valley,Oct,8.71,1.0452,winter-spring-peak
North Florida -> Phoenix Valley,Sep,7.02,0.8424,winter-spring-peak
North Florida -> San Antonio,Apr,9.19,1.1028,winter-spring-peak
North Florida -> San Antonio,Aug,1.47,0.1764,winter-spring-peak
North Florida -> San Antonio,Dec,7.72,0.9264,winter-spring-peak
North Florida -> San Antonio,Feb,11.03,1.3236,winter-spring-peak
North Florida -> San Antonio,Jan,20.96,2.5152,winter-spring-peak
North Florida -> San Antonio,Jul,1.47,0.1764,winter-spring-peak
North Florida -> San Antonio,Jun,2.21,0.2652,winter-spring-peak
North Florida -> San Antonio,Mar,17.65,2.118,winter-spring-peak
North Florida -> San Antonio,May,9.56,1.1472,winter-spring-peak
North Florida -> San Antonio,Nov,11.76,1.4112,winter-spring-peak
North Florida -> San Antonio,Oct,3.68,0.4416,winter-spring-peak
North Florida -> San Antonio,Sep,3.31,0.3972,winter-spring-peak
North Florida -> St. Louis,Apr,13.7,1.644,winter-spring-peak
North Florida -> St. Louis,Aug,0.0,0.0,winter-spring-peak
North Florida -> St. Louis,Dec,15.07,1.8084,winter-spring-peak
North Florida -> St. Louis,Feb,15.07,1.8084,winter-spring-peak
North Florida -> St. Louis,Jan,12.33,1.4796,winter-spring-peak
North Florida -> St. Louis,Jul,0.0,0.0,winter-spring-peak
North Florida -> St. Louis,Jun,1.37,0.1644,winter-spring-peak
North Florida -> St. Louis,Mar,15.07,1.8084,winter-spring-peak
North Florida -> St. Louis,May,8.22,0.9864,winter-spring-peak
North Florida -> St. Louis,Nov,9.59,1.1508,winter-spring-peak
North Florida -> St. Louis,Oct,6.85,0.822,winter-spring-peak
North Florida -> St. Louis,Sep,2.74,0.3288,winter-spring-peak
Philadelphia -> North Florida,Apr,4.88,0.5856,winter-spring-peak
Philadelphia -> North Florida,Aug,7.32,0.8784,winter-spring-peak
Philadelphia -> North Florida,Dec,12.2,1.464,winter-spring-peak
Philadelphia -> North Florida,Feb,7.32,0.8784,winter-spring-peak
Philadelphia -> North Florida,Jan,24.39,2.9268,winter-spring-peak
Philadelphia -> North Florida,Jul,4.88,0.5856,winter-spring-peak
Philadelphia -> North Florida,Jun,2.44,0.2928,winter-spring-peak
Philadelphia -> North Florida,Mar,12.2,1.464,winter-spring-peak
Philadelphia -> North Florida,May,2.44,0.2928,winter-spring-peak
Philadelphia -> North Florida,Nov,7.32,0.8784,winter-spring-peak
Philadelphia -> North Florida,Oct,9.76,1.1712,winter-spring-peak
Philadelphia -> North Florida,Sep,4.88,0.5856,winter-spring-peak
Philadelphia -> South Florida,Apr,7.87,0.9444,winter-spring-peak
Philadelphia -> South Florida,Aug,2.9,0.348,winter-spring-peak
Philadelphia -> South Florida,Dec,15.19,1.8228,winter-spring-peak
Philadelphia -> South Florida,Feb,12.02,1.4424,winter-spring-peak
Philadelphia -> South Florida,Jan,16.99,2.0388,winter-spring-peak
Philadelphia -> South Florida,Jul,1.8,0.216,winter-spring-peak
Philadelphia -> South Florida,Jun,2.49,0.2988,winter-spring-peak
Philadelphia -> South Florida,Mar,13.26,1.5912,winter-spring-peak
Philadelphia -> South Florida,May,4.7,0.564,winter-spring-peak
Philadelphia -> South Florida,Nov,11.46,1.3752,winter-spring-peak
Philadelphia -> South Florida,Oct,6.22,0.7464,winter-spring-peak
Philadelphia -> South Florida,Sep,5.11,0.6132,winter-spring-peak
Philadelphia -> St. Louis,Apr,7.59,0.9108,winter-spring-peak
Philadelphia -> St. Louis,Aug,5.06,0.6072,winter-spring-peak
Philadelphia -> St. Louis,Dec,8.86,1.0632,winter-spring-peak
Philadelphia -> St. Louis,Feb,8.86,1.0632,winter-spring-peak
Philadelphia -> St. Louis,Jan,11.39,1.3668,winter-spring-peak
Philadelphia -> St. Louis,Jul,5.06,0.6072,winter-spring-peak
Philadelphia -> St. Louis,Jun,8.86,1.0632,winter-spring-peak
Philadelphia -> St. Louis,Mar,7.59,0.9108,winter-spring-peak
Philadelphia -> St. Louis,May,15.19,1.8228,winter-spring-peak
Philadelphia -> St. Louis,Nov,12.66,1.5192,winter-spring-peak
Philadelphia -> St. Louis,Oct,5.06,0.6072,winter-spring-peak
Philadelphia -> St. Louis,Sep,3.8,0.456,winter-spring-peak
Phoenix Valley -> Atlanta,Apr,14.68,1.7616,winter-spring-peak
Phoenix Valley -> Atlanta,Aug,4.13,0.4956,winter-spring-peak
Phoenix Valley -> Atlanta,Dec,7.8,0.936,winter-spring-peak
Phoenix Valley -> Atlanta,Feb,11.01,1.3212,winter-spring-peak
Phoenix Valley -> Atlanta,Jan,7.57,0.9084,winter-spring-peak
Phoenix Valley -> Atlanta,Jul,5.96,0.7152,winter-spring-peak
Phoenix Valley -> Atlanta,Jun,4.59,0.5508,winter-spring-peak
Phoenix Valley -> Atlanta,Mar,12.16,1.4592,winter-spring-peak
Phoenix Valley -> Atlanta,May,7.8,0.936,winter-spring-peak
Phoenix Valley -> Atlanta,Nov,11.01,1.3212,winter-spring-peak
Phoenix Valley -> Atlanta,Oct,7.11,0.8532,winter-spring-peak
Phoenix Valley -> Atlanta,Sep,6.19,0.7428,winter-spring-peak
Phoenix Valley -> North Florida,Apr,9.86,1.1832,winter-spring-peak
Phoenix Valley -> North Florida,Aug,4.64,0.5568,winter-spring-peak
Phoenix Valley -> North Florida,Dec,10.43,1.2516,winter-spring-peak
Phoenix Valley -> North Florida,Feb,14.2,1.704,winter-spring-peak
Phoenix Valley -> North Florida,Jan,6.09,0.7308,winter-spring-peak
Phoenix Valley -> North Florida,Jul,4.06,0.4872,winter-spring-peak
Phoenix Valley -> North Florida,Jun,3.77,0.4524,winter-spring-peak
Phoenix Valley -> North Florida,Mar,12.17,1.4604,winter-spring-peak
Phoenix Valley -> North Florida,May,8.12,0.9744,winter-spring-peak
Phoenix Valley -> North Florida,Nov,9.28,1.1136,winter-spring-peak
Phoenix Valley -> North Florida,Oct,9.57,1.1484,winter-spring-peak
Phoenix Valley -> North Florida,Sep,7.83,0.9396,winter-spring-peak
Phoenix Valley -> Pittsburgh,Apr,8.52,1.0224,winter-spring-peak
Phoenix Valley -> Pittsburgh,Aug,4.93,0.5916,winter-spring-peak
Phoenix Valley -> Pittsburgh,Dec,6.73,0.8076,winter-spring-peak
Phoenix Valley -> Pittsburgh,Feb,11.66,1.3992,winter-spring-peak
Phoenix Valley -> Pittsburgh,Jan,10.76,1.2912,winter-spring-peak
Phoenix Valley -> Pittsburgh,Jul,4.04,0.4848,winter-spring-peak
Phoenix Valley -> Pittsburgh,Jun,4.93,0.5916,winter-spring-peak
Phoenix Valley -> Pittsburgh,Mar,12.11,1.4532,winter-spring-peak
Phoenix Valley -> Pittsburgh,May,8.07,0.9684,winter-spring-peak
Phoenix Valley -> Pittsburgh,Nov,8.52,1.0224,winter-spring-peak
Phoenix Valley -> Pittsburgh,Oct,14.8,1.776,winter-spring-peak
Phoenix Valley -> Pittsburgh,Sep,4.93,0.5916,winter-spring-peak
Phoenix Valley -> Seattle,Apr,9.66,1.1592,winter-spring-peak
Phoenix Valley -> Seattle,Aug,4.72,0.5664,winter-spring-peak
Phoenix Valley -> Seattle,Dec,12.81,1.5372,winter-spring-peak
Phoenix Valley -> Seattle,Feb,11.01,1.3212,winter-spring-peak
Phoenix Valley -> Seattle,Jan,10.79,1.2948,winter-spring-peak
Phoenix Valley -> Seattle,Jul,2.25,0.27,winter-spring-peak
Phoenix Valley -> Seattle,Jun,5.17,0.6204,winter-spring-peak
Phoenix Valley -> Seattle,Mar,9.89,1.1868,winter-spring-peak
Phoenix Valley -> Seattle,May,7.19,0.8628,winter-spring-peak
Phoenix Valley -> Seattle,Nov,14.38,1.7256,winter-spring-peak
Phoenix Valley -> Seattle,Oct,7.42,0.8904,winter-spring-peak
Phoenix Valley -> Seattle,Sep,4.72,0.5664,winter-spring-peak
Phoenix Valley -> South Florida,Apr,10.21,1.2252,winter-spring-peak
Phoenix Valley -> South Florida,Aug,2.52,0.3024,winter-spring-peak
Phoenix Valley -> South Florida,Dec,7.69,0.9228,winter-spring-peak
Phoenix Valley -> South Florida,Feb,14.72,1.7664,winter-spring-peak
Phoenix Valley -> South Florida,Jan,11.94,1.4328,winter-spring-peak
Phoenix Valley -> South Florida,Jul,4.11,0.4932,winter-spring-peak
Phoenix Valley -> South Florida,Jun,4.11,0.4932,winter-spring-peak
Phoenix Valley -> South Florida,Mar,14.59,1.7508,winter-spring-peak
Phoenix Valley -> South Florida,May,8.89,1.0668,winter-spring-peak
Phoenix Valley -> South Florida,Nov,9.95,1.194,winter-spring-peak
Phoenix Valley -> South Florida,Oct,7.96,0.9552,winter-spring-peak
Phoenix Valley -> South Florida,Sep,3.32,0.3984,winter-spring-peak
Pittsburgh -> Dallas,Apr,10.59,1.2708,winter-spring-peak
Pittsburgh -> Dallas,Aug,6.27,0.7524,winter-spring-peak
Pittsburgh -> Dallas,Dec,9.02,1.0824,winter-spring-peak
Pittsburgh -> Dallas,Feb,7.84,0.9408,winter-spring-peak
Pittsburgh -> Dallas,Jan,16.86,2.0232,winter-spring-peak
Pittsburgh -> Dallas,Jul,5.1,0.612,winter-spring-peak
Pittsburgh -> Dallas,Jun,5.1,0.612,winter-spring-peak
Pittsburgh -> Dallas,Mar,7.45,0.894,winter-spring-peak
Pittsburgh -> Dallas,May,6.27,0.7524,winter-spring-peak
Pittsburgh -> Dallas,Nov,12.94,1.5528,winter-spring-peak
Pittsburgh -> Dallas,Oct,5.88,0.7056,winter-spring-peak
Pittsburgh -> Dallas,Sep,6.67,0.8004,winter-spring-peak
Pittsburgh -> North Florida,Apr,1.79,0.2148,winter-spring-peak
Pittsburgh -> North Florida,Aug,7.14,0.8568,winter-spring-peak
Pittsburgh -> North Florida,Dec,21.43,2.5716,winter-spring-peak
Pittsburgh -> North Florida,Feb,10.71,1.2852,winter-spring-peak
Pittsburgh -> North Florida,Jan,14.29,1.7148,winter-spring-peak
Pittsburgh -> North Florida,Jul,3.57,0.4284,winter-spring-peak
Pittsburgh -> North Florida,Jun,5.36,0.6432,winter-spring-peak
Pittsburgh -> North Florida,Mar,12.5,1.5,winter-spring-peak
Pittsburgh -> North Florida,May,10.71,1.2852,winter-spring-peak
Pittsburgh -> North Florida,Nov,3.57,0.4284,winter-spring-peak
Pittsburgh -> North Florida,Oct,1.79,0.2148,winter-spring-peak
Pittsburgh -> North Florida,Sep,7.14,0.8568,winter-spring-peak
Pittsburgh -> Phoenix Valley,Apr,7.69,0.9228,winter-spring-peak
Pittsburgh -> Phoenix Valley,Aug,8.14,0.9768,winter-spring-peak
Pittsburgh -> Phoenix Valley,Dec,6.33,0.7596,winter-spring-peak
Pittsburgh -> Phoenix Valley,Feb,15.38,1.8456,winter-spring-peak
Pittsburgh -> Phoenix Valley,Jan,9.05,1.086,winter-spring-peak
Pittsburgh -> Phoenix Valley,Jul,1.36,0.1632,winter-spring-peak
Pittsburgh -> Phoenix Valley,Jun,4.98,0.5976,winter-spring-peak
Pittsburgh -> Phoenix Valley,Mar,12.67,1.5204,winter-spring-peak
Pittsburgh -> Phoenix Valley,May,8.14,0.9768,winter-spring-peak
Pittsburgh -> Phoenix Valley,Nov,5.88,0.7056,winter-spring-peak
Pittsburgh -> Phoenix Valley,Oct,14.48,1.7376,winter-spring-peak
Pittsburgh -> Phoenix Valley,Sep,5.88,0.7056,winter-spring-peak
Pittsburgh -> South Florida,Apr,10.08,1.2096,winter-spring-peak
Pittsburgh -> South Florida,Aug,2.45,0.294,winter-spring-peak
Pittsburgh -> South Florida,Dec,17.98,2.1576,winter-spring-peak
Pittsburgh -> South Florida,Feb,12.26,1.4712,winter-spring-peak
Pittsburgh -> South Florida,Jan,13.62,1.6344,winter-spring-peak
Pittsburgh -> South Florida,Jul,2.18,0.2616,winter-spring-peak
Pittsburgh -> South Florida,Jun,2.32,0.2784,winter-spring-peak
Pittsburgh -> South Florida,Mar,11.85,1.422,winter-spring-peak
Pittsburgh -> South Florida,May,5.59,0.6708,winter-spring-peak
Pittsburgh -> South Florida,Nov,10.49,1.2588,winter-spring-peak
Pittsburgh -> South Florida,Oct,6.27,0.7524,winter-spring-peak
Pittsburgh -> South Florida,Sep,4.9,0.588,winter-spring-peak
San Antonio -> Phoenix Valley,Apr,14.71,1.7652,winter-spring-peak
San Antonio -> Phoenix Valley,Aug,0.0,0.0,winter-spring-peak
San Antonio -> Phoenix Valley,Dec,2.94,0.3528,winter-spring-peak
San Antonio -> Phoenix Valley,Feb,26.47,3.1764,winter-spring-peak
San Antonio -> Phoenix Valley,Jan,14.71,1.7652,winter-spring-peak
San Antonio -> Phoenix Valley,Jul,0.0,0.0,winter-spring-peak
San Antonio -> Phoenix Valley,Jun,0.0,0.0,winter-spring-peak
San Antonio -> Phoenix Valley,Mar,26.47,3.1764,winter-spring-peak
San Antonio -> Phoenix Valley,May,2.94,0.3528,winter-spring-peak
San Antonio -> Phoenix Valley,Nov,0.0,0.0,winter-spring-peak
San Antonio -> Phoenix Valley,Oct,8.82,1.0584,winter-spring-peak
San Antonio -> Phoenix Valley,Sep,2.94,0.3528,winter-spring-peak
South Florida -> Bay Area,Apr,10.99,1.3188,winter-spring-peak
South Florida -> Bay Area,Aug,5.8,0.696,winter-spring-peak
South Florida -> Bay Area,Dec,9.54,1.1448,winter-spring-peak
South Florida -> Bay Area,Feb,7.97,0.9564,winter-spring-peak
South Florida -> Bay Area,Jan,13.29,1.5948,winter-spring-peak
South Florida -> Bay Area,Jul,5.56,0.6672,winter-spring-peak
South Florida -> Bay Area,Jun,6.64,0.7968,winter-spring-peak
South Florida -> Bay Area,Mar,10.14,1.2168,winter-spring-peak
South Florida -> Bay Area,May,9.66,1.1592,winter-spring-peak
South Florida -> Bay Area,Nov,9.66,1.1592,winter-spring-peak
South Florida -> Bay Area,Oct,4.95,0.594,winter-spring-peak
South Florida -> Bay Area,Sep,5.8,0.696,winter-spring-peak
South Florida -> Chicago,Apr,11.82,1.4184,winter-spring-peak
South Florida -> Chicago,Aug,3.04,0.3648,winter-spring-peak
South Florida -> Chicago,Dec,12.68,1.5216,winter-spring-peak
South Florida -> Chicago,Feb,10.8,1.296,winter-spring-peak
South Florida -> Chicago,Jan,11.66,1.3992,winter-spring-peak
South Florida -> Chicago,Jul,3.37,0.4044,winter-spring-peak
South Florida -> Chicago,Jun,4.2,0.504,winter-spring-peak
South Florida -> Chicago,Mar,12.58,1.5096,winter-spring-peak
South Florida -> Chicago,May,9.85,1.182,winter-spring-peak
South Florida -> Chicago,Nov,10.11,1.2132,winter-spring-peak
South Florida -> Chicago,Oct,6.24,0.7488,winter-spring-peak
South Florida -> Chicago,Sep,3.63,0.4356,winter-spring-peak
South Florida -> DMV,Apr,10.71,1.2852,winter-spring-peak
South Florida -> DMV,Aug,7.14,0.8568,winter-spring-peak
South Florida -> DMV,Dec,7.14,0.8568,winter-spring-peak
South Florida -> DMV,Feb,14.29,1.7148,winter-spring-peak
South Florida -> DMV,Jan,7.14,0.8568,winter-spring-peak
South Florida -> DMV,Jul,10.71,1.2852,winter-spring-peak
South Florida -> DMV,Jun,3.57,0.4284,winter-spring-peak
South Florida -> DMV,Mar,12.5,1.5,winter-spring-peak
South Florida -> DMV,May,5.36,0.6432,winter-spring-peak
South Florida -> DMV,Nov,10.71,1.2852,winter-spring-peak
South Florida -> DMV,Oct,7.14,0.8568,winter-spring-peak
South Florida -> DMV,Sep,3.57,0.4284,winter-spring-peak
South Florida -> Dallas,Apr,10.68,1.2816,winter-spring-peak
South Florida -> Dallas,Aug,2.65,0.318,winter-spring-peak
South Florida -> Dallas,Dec,11.65,1.398,winter-spring-peak
South Florida -> Dallas,Feb,12.49,1.4988,winter-spring-peak
South Florida -> Dallas,Jan,12.4,1.488,winter-spring-peak
South Florida -> Dallas,Jul,2.32,0.2784,winter-spring-peak
South Florida -> Dallas,Jun,3.81,0.4572,winter-spring-peak
South Florida -> Dallas,Mar,14.3,1.716,winter-spring-peak
South Florida -> Dallas,May,8.31,0.9972,winter-spring-peak
South Florida -> Dallas,Nov,10.63,1.2756,winter-spring-peak
South Florida -> Dallas,Oct,6.87,0.8244,winter-spring-peak
South Florida -> Dallas,Sep,3.9,0.468,winter-spring-peak
South Florida -> Detroit,Apr,11.56,1.3872,winter-spring-peak
South Florida -> Detroit,Aug,3.5,0.42,winter-spring-peak
South Florida -> Detroit,Dec,13.79,1.6548,winter-spring-peak
South Florida -> Detroit,Feb,13.47,1.6164,winter-spring-peak
South Florida -> Detroit,Jan,9.86,1.1832,winter-spring-peak
South Florida -> Detroit,Jul,3.71,0.4452,winter-spring-peak
South Florida -> Detroit,Jun,5.62,0.6744,winter-spring-peak
South Florida -> Detroit,Mar,11.88,1.4256,winter-spring-peak
South Florida -> Detroit,May,10.5,1.26,winter-spring-peak
South Florida -> Detroit,Nov,9.12,1.0944,winter-spring-peak
South Florida -> Detroit,Oct,4.67,0.5604,winter-spring-peak
South Florida -> Detroit,Sep,2.33,0.2796,winter-spring-peak
South Florida -> Houston,Apr,7.84,0.9408,winter-spring-peak
South Florida -> Houston,Aug,1.03,0.1236,winter-spring-peak
South Florida -> Houston,Dec,10.93,1.3116,winter-spring-peak
South Florida -> Houston,Feb,14.43,1.7316,winter-spring-peak
South Florida -> Houston,Jan,20.0,2.4,winter-spring-peak
South Florida -> Houston,Jul,1.03,0.1236,winter-spring-peak
South Florida -> Houston,Jun,1.86,0.2232,winter-spring-peak
South Florida -> Houston,Mar,21.65,2.598,winter-spring-peak
South Florida -> Houston,May,9.9,1.188,winter-spring-peak
South Florida -> Houston,Nov,7.22,0.8664,winter-spring-peak
South Florida -> Houston,Oct,2.89,0.3468,winter-spring-peak
South Florida -> Houston,Sep,1.24,0.1488,winter-spring-peak
South Florida -> LA Basin,Apr,10.08,1.2096,winter-spring-peak
South Florida -> LA Basin,Aug,4.76,0.5712,winter-spring-peak
South Florida -> LA Basin,Dec,9.12,1.0944,winter-spring-peak
South Florida -> LA Basin,Feb,11.34,1.3608,winter-spring-peak
South Florida -> LA Basin,Jan,11.3,1.356,winter-spring-peak
South Florida -> LA Basin,Jul,4.71,0.5652,winter-spring-peak
South Florida -> LA Basin,Jun,6.41,0.7692,winter-spring-peak
South Florida -> LA Basin,Mar,10.21,1.2252,winter-spring-peak
South Florida -> LA Basin,May,7.5,0.9,winter-spring-peak
South Florida -> LA Basin,Nov,9.99,1.1988,winter-spring-peak
South Florida -> LA Basin,Oct,8.51,1.0212,winter-spring-peak
South Florida -> LA Basin,Sep,6.06,0.7272,winter-spring-peak
South Florida -> Minneapolis,Apr,11.68,1.4016,winter-spring-peak
South Florida -> Minneapolis,Aug,3.87,0.4644,winter-spring-peak
South Florida -> Minneapolis,Dec,11.31,1.3572,winter-spring-peak
South Florida -> Minneapolis,Feb,11.93,1.4316,winter-spring-peak
South Florida -> Minneapolis,Jan,10.68,1.2816,winter-spring-peak
South Florida -> Minneapolis,Jul,4.12,0.4944,winter-spring-peak
South Florida -> Minneapolis,Jun,5.37,0.6444,winter-spring-peak
South Florida -> Minneapolis,Mar,11.24,1.3488,winter-spring-peak
South Florida -> Minneapolis,May,10.37,1.2444,winter-spring-peak
South Florida -> Minneapolis,Nov,8.56,1.0272,winter-spring-peak
South Florida -> Minneapolis,Oct,6.62,0.7944,winter-spring-peak
South Florida -> Minneapolis,Sep,4.25,0.51,winter-spring-peak
South Florida -> New York City,Apr,12.29,1.4748,winter-spring-peak
South Florida -> New York City,Aug,4.16,0.4992,winter-spring-peak
South Florida -> New York City,Dec,12.08,1.4496,winter-spring-peak
South Florida -> New York City,Feb,9.77,1.1724,winter-spring-peak
South Florida -> New York City,Jan,7.05,0.846,winter-spring-peak
South Florida -> New York City,Jul,4.72,0.5664,winter-spring-peak
South Florida -> New York City,Jun,6.19,0.7428,winter-spring-peak
South Florida -> New York City,Mar,10.87,1.3044,winter-spring-peak
South Florida -> New York City,May,10.72,1.2864,winter-spring-peak
South Florida -> New York City,Nov,10.58,1.2696,winter-spring-peak
South Florida -> New York City,Oct,7.66,0.9192,winter-spring-peak
South Florida -> New York City,Sep,3.91,0.4692,winter-spring-peak
South Florida -> Philadelphia,Apr,20.7,2.484,winter-spring-peak
South Florida -> Philadelphia,Aug,3.52,0.4224,winter-spring-peak
